"","rt","story","blocknum","name","gender","trialnum","qnum","time","qtype","response","workerid","language","languageFree","age","ethnicity","education","studyQuestionGuess","comments","minutes"
"1249",2363,"cooking",5,"Greg","male",39,3,700396,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1250",2363,"cooking",5,"Greg","male",39,3,700396,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1251",1922,"cooking",5,"Christina","male",40,4,702323,"probability","0.97",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1252",1922,"cooking",5,"Christina","male",40,4,702323,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1253",2115,"cooking",5,"Bradley","male",41,5,704443,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1254",2115,"cooking",5,"Bradley","male",41,5,704443,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1255",1731,"painting",6,"Shannon","male",43,0,706178,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1256",1731,"painting",6,"Shannon","male",43,0,706178,"ungrammatical",NA,13,"eng","","27","asian","4","no idea","",13.9087333333333
"1257",24660,"painting",6,"Courtney","male",44,1,730839,"explanation","she was wearing apron",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1258",1706,"painting",6,"Courtney","male",45,2,732549,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1259",1706,"painting",6,"Courtney","male",45,2,732549,"ungrammatical",NA,13,"eng","","27","asian","4","no idea","",13.9087333333333
"1260",2674,"painting",6,"Savannah","male",46,3,735227,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1261",2674,"painting",6,"Savannah","male",46,3,735227,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1262",1484,"painting",6,"Samuel","male",47,4,736714,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1263",1484,"painting",6,"Samuel","male",47,4,736714,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1264",2289,"painting",6,"Andrea","male",48,5,739006,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1265",2289,"painting",6,"Andrea","male",48,5,739006,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1266",8319,"insomnia",7,"Dylan","male",50,0,747328,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1267",8319,"insomnia",7,"Dylan","male",50,0,747328,"ungrammatical",NA,13,"eng","","27","asian","4","no idea","",13.9087333333333
"1268",23588,"insomnia",7,"Timothy","male",51,1,770918,"explanation","his mind is strong",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1269",2138,"insomnia",7,"Timothy","male",52,2,773059,"probability","1",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1270",2138,"insomnia",7,"Timothy","male",52,2,773059,"ungrammatical",NA,13,"eng","","27","asian","4","no idea","",13.9087333333333
"1271",3385,"insomnia",7,"Stephanie","male",53,3,776447,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1272",3385,"insomnia",7,"Stephanie","male",53,3,776447,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1273",1557,"insomnia",7,"Natalie","male",54,4,778007,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1274",1557,"insomnia",7,"Natalie","male",54,4,778007,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1275",1557,"insomnia",7,"Erica","male",55,5,779567,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1276",1557,"insomnia",7,"Erica","male",55,5,779567,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1277",1795,"guitar",8,"Sarah","male",57,0,781366,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1278",1795,"guitar",8,"Sarah","male",57,0,781366,"ungrammatical",NA,13,"eng","","27","asian","4","no idea","",13.9087333333333
"1279",21469,"guitar",8,"Kayla","male",58,1,802836,"explanation","she was wearing writing gloves",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1280",1922,"guitar",8,"Kayla","male",59,2,804761,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1281",1922,"guitar",8,"Kayla","male",59,2,804761,"ungrammatical",NA,13,"eng","","27","asian","4","no idea","",13.9087333333333
"1282",3195,"guitar",8,"Jeremy","male",60,3,807959,"probability","0.99",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1283",3195,"guitar",8,"Jeremy","male",60,3,807959,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1284",1547,"guitar",8,"Alyssa","male",61,4,809510,"probability","0.98",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1285",1547,"guitar",8,"Alyssa","male",61,4,809510,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1286",1466,"guitar",8,"Charles","male",62,5,810981,"probability","1",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1287",1466,"guitar",8,"Charles","male",62,5,810981,"ungrammatical","FALSE",13,"eng","","27","asian","4","no idea","",13.9087333333333
"1288",7221,"beach",0,"Kristen","female",1,0,8876,"probability","0.19",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1289",7221,"beach",0,"Kristen","female",1,0,8876,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1290",6827,"beach",0,"Vanessa","female",2,1,15705,"explanation","it was cloudy",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1291",5182,"beach",0,"Vanessa","female",3,2,20893,"probability","0.21",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1292",5182,"beach",0,"Vanessa","female",3,2,20893,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1293",1979,"beach",0,"Juan","female",4,3,22877,"probability","0.28",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1294",1979,"beach",0,"Juan","female",4,3,22877,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1295",7533,"beach",0,"Michael","female",5,4,30413,"probability","0.19",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1296",7533,"beach",0,"Michael","female",5,4,30413,"ungrammatical","TRUE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1297",2860,"beach",0,"Cameron","female",6,5,33275,"probability","0.28",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1298",2860,"beach",0,"Cameron","female",6,5,33275,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1299",3971,"coffee",1,"Christina","female",8,0,37249,"probability","0.84",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1300",3971,"coffee",1,"Christina","female",8,0,37249,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1301",7792,"coffee",1,"Kaitlyn","female",9,1,45042,"explanation","she was very tired",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1302",2953,"coffee",1,"Kaitlyn","female",10,2,47998,"probability","0.3",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1303",2953,"coffee",1,"Kaitlyn","female",10,2,47998,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1304",9214,"coffee",1,"Aaron","female",11,3,57214,"probability","0.5",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1305",9214,"coffee",1,"Aaron","female",11,3,57214,"ungrammatical","TRUE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1306",2144,"coffee",1,"Samuel","female",12,4,59360,"probability","0.26",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1307",2144,"coffee",1,"Samuel","female",12,4,59360,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1308",3388,"coffee",1,"Corey","female",13,5,62750,"probability","0.22",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1309",3388,"coffee",1,"Corey","female",13,5,62750,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1310",1895,"painting",2,"Timothy","female",15,0,64648,"probability","0.75",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1311",1895,"painting",2,"Timothy","female",15,0,64648,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1312",4569,"painting",2,"Paul","female",16,1,69218,"explanation","he was careful",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1313",2599,"painting",2,"Paul","female",17,2,71819,"probability","0.77",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1314",2599,"painting",2,"Paul","female",17,2,71819,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1315",5845,"painting",2,"Alexandra","female",18,3,77667,"probability","0.82",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1316",5845,"painting",2,"Alexandra","female",18,3,77667,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1317",2797,"painting",2,"Kevin","female",19,4,80467,"probability","0.77",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1318",2797,"painting",2,"Kevin","female",19,4,80467,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1319",1808,"painting",2,"Joshua","female",20,5,82279,"probability","0.83",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1320",1808,"painting",2,"Joshua","female",20,5,82279,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1321",3776,"Japan",3,"Lindsey","female",22,0,86059,"probability","0.67",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1322",3776,"Japan",3,"Lindsey","female",22,0,86059,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1323",5820,"Japan",3,"Sarah","female",23,1,91880,"explanation","she was alone",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1324",2513,"Japan",3,"Sarah","female",24,2,94396,"probability","0.7",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1325",2513,"Japan",3,"Sarah","female",24,2,94396,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1326",3613,"Japan",3,"Amy","female",25,3,98012,"probability","0.75",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1327",3613,"Japan",3,"Amy","female",25,3,98012,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1328",1817,"Japan",3,"Melissa","female",26,4,99832,"probability","0.83",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1329",1817,"Japan",3,"Melissa","female",26,4,99832,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1330",1996,"Japan",3,"Sean","female",27,5,101830,"probability","0.77",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1331",1996,"Japan",3,"Sean","female",27,5,101830,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1332",1305,"cooking",4,"Ian","female",29,0,103138,"probability","0.78",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1333",1305,"cooking",4,"Ian","female",29,0,103138,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1334",2992,"cooking",4,"Bradley","female",30,1,106131,"explanation","he was shy",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1335",1079,"cooking",4,"Bradley","female",31,2,107212,"probability","0.77",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1336",1079,"cooking",4,"Bradley","female",31,2,107212,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1337",1109,"cooking",4,"Jared","female",32,3,108324,"probability","0.77",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1338",1109,"cooking",4,"Jared","female",32,3,108324,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1339",1297,"cooking",4,"Erica","female",33,4,109624,"probability","0.8",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1340",1297,"cooking",4,"Erica","female",33,4,109624,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1341",1320,"cooking",4,"Jacob","female",34,5,110946,"probability","0.73",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1342",1320,"cooking",4,"Jacob","female",34,5,110946,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1343",2720,"insomnia",5,"Nicole","female",36,0,113668,"probability","0.4",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1344",2720,"insomnia",5,"Nicole","female",36,0,113668,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1345",10337,"insomnia",5,"Gabriel","female",37,1,124006,"explanation","he was able to control his thoughts",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1346",2673,"insomnia",5,"Gabriel","female",38,2,126681,"probability","0.28",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1347",2673,"insomnia",5,"Gabriel","female",38,2,126681,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1348",3931,"insomnia",5,"Brian","female",39,3,130615,"probability","0.52",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1349",3931,"insomnia",5,"Brian","female",39,3,130615,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1350",1055,"insomnia",5,"Brianna","female",40,4,131673,"probability","0.53",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1351",1055,"insomnia",5,"Brianna","female",40,4,131673,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1352",2517,"insomnia",5,"Savannah","female",41,5,134193,"probability","0.18",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1353",2517,"insomnia",5,"Savannah","female",41,5,134193,"ungrammatical","FALSE",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1354",5279,"reading",6,"Jenna","female",43,0,139475,"probability","0.62",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1355",5279,"reading",6,"Jenna","female",43,0,139475,"ungrammatical",NA,14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1356",9280,"reading",6,"Rebecca","female",44,1,148756,"explanation","she read a book that was dumbed down",14,"eng","","24","american","4","how we associate","no",3.66563333333333
"1357",3404,"reading",6,"Rebecca","female",45,2,152162,"probability","0.4",14,"eng","","24","american","4","how we associate","no",3.66563333333333
